time_paris,vol_mean,count
2019-10-01 15:46:00+02:00,4.182723546842881e-06,934
2019-10-01 15:47:00+02:00,2.6346119178379312e-06,853
2019-10-01 15:48:00+02:00,3.633178481278849e-06,944
2019-10-01 15:49:00+02:00,2.6912124496441676e-06,967
2019-10-01 15:50:00+02:00,3.5294357744347884e-06,905
2019-10-01 15:51:00+02:00,2.5355045404988106e-06,886
2019-10-01 15:52:00+02:00,2.1370405963343242e-06,885
2019-10-01 15:53:00+02:00,2.6268464554073424e-06,855
2019-10-01 15:54:00+02:00,2.5436335989724724e-06,1069
2019-10-01 15:55:00+02:00,3.938122631032606e-06,811
2019-10-01 15:56:00+02:00,2.2180599541526034e-06,640
2019-10-01 15:57:00+02:00,3.3170992117577122e-06,606
2019-10-01 15:58:00+02:00,3.6953198500491065e-06,448
2019-10-01 15:59:00+02:00,5.7809347045264035e-06,573
2019-10-01 16:00:00+02:00,1.0886755568950361e-05,1513
2019-10-01 16:01:00+02:00,6.751726084896979e-06,1421
2019-10-01 16:02:00+02:00,4.938051635411086e-06,1607
2019-10-01 16:03:00+02:00,5.086959512836156e-06,2308
2019-10-01 16:04:00+02:00,4.614622384443783e-06,1621
2019-10-01 16:05:00+02:00,5.3953495892682266e-06,2180
2019-10-01 16:06:00+02:00,4.21254435323228e-06,1579
2019-10-01 16:07:00+02:00,3.3934618252656754e-06,1611
2019-10-01 16:08:00+02:00,5.482194178934988e-06,1517
2019-10-01 16:09:00+02:00,2.7034253525783163e-06,1450
2019-10-01 16:10:00+02:00,2.99877311756371e-06,1744
2019-10-01 16:11:00+02:00,2.704000231575806e-06,1538
2019-10-01 16:12:00+02:00,4.1998254090607875e-06,1923
2019-10-01 16:13:00+02:00,5.121251188090787e-06,1995
2019-10-01 16:14:00+02:00,3.3952457812451378e-06,1749
2019-10-01 16:15:00+02:00,3.427256134725678e-06,1282
2019-10-01 16:16:00+02:00,4.120381821465631e-06,1556
2019-10-01 16:17:00+02:00,3.3496762797592764e-06,1099
2019-10-01 16:18:00+02:00,2.3967266172122895e-06,1486
2019-10-01 16:19:00+02:00,3.302624649676867e-06,1976
2019-10-01 16:20:00+02:00,1.8002330451664763e-06,1319
2019-10-01 16:21:00+02:00,1.5809740815409865e-06,826
2019-10-01 16:22:00+02:00,3.477318103898773e-06,1469
2019-10-01 16:23:00+02:00,3.7805540716575993e-06,1194
2019-10-01 16:24:00+02:00,6.91751416192698e-06,1167
2019-10-01 16:25:00+02:00,4.7898406810496395e-06,1165
2019-10-01 16:26:00+02:00,3.837765272275337e-06,1362
2019-10-01 16:27:00+02:00,3.438441036251893e-06,795
2019-10-01 16:28:00+02:00,3.432018799254728e-06,1039
2019-10-01 16:29:00+02:00,3.3884326823218206e-06,947
2019-10-01 16:30:00+02:00,3.6561542539731415e-06,878
2019-10-01 16:31:00+02:00,3.3832835069165353e-06,1054
2019-10-01 16:32:00+02:00,6.1523160377409234e-06,908
2019-10-01 16:33:00+02:00,4.624872833342636e-06,1337
2019-10-01 16:34:00+02:00,7.661529013508124e-06,1614
2019-10-01 16:35:00+02:00,3.888942309122325e-06,948
